Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Area µm^2	Length µm	Circularity	Solidity	Max diameter µm	Min diameter µm	Hematoxylin: Mean	Hematoxylin: Median	Hematoxylin: Min	Hematoxylin: Max	Hematoxylin: Std.Dev.	Eosin: Mean	Eosin: Median	Eosin: Min	Eosin: Max	Eosin: Std.Dev.
kwa-4 肺_Default_Extended.tif	1a264d91-f367-4901-838b-3596a9ce33cc	Detection			Annotation	Polygon	262.1	703.68	32	26	0.5949	0.9143	7.4437	6	0.5719	0.5632	0.2578	0.8609	0.1237	0.2636	0.2484	-0.03	1.4508	0.2171
kwa-4 肺_Default_Extended.tif	3621fc8b-2329-4b39-95e4-423928037754	Detection			Annotation	Polygon	271.04	703.8	38.25	28	0.6131	0.9329	8.2006	6.7175	0.6626	0.5743	0.196	1.6767	0.3247	0.4099	0.2495	-0.03	1.5839	0.3898
kwa-4 肺_Default_Extended.tif	3dd469d4-b065-4280-bfa9-8ff7ba736547	Detection			Annotation	Polygon	346.89	704.46	81.5	55	0.3386	0.7285	16.9189	9.2026	0.5238	0.4738	0.2363	1.0572	0.188	0.3676	0.238	0.0102	1.5791	0.3477
kwa-4 肺_Default_Extended.tif	1b9d93b8-67a9-4aa5-8679-fc84686937e2	Detection			Annotation	Polygon	420.93	707.7	19	19	0.6614	0.95	6.265	4	0.5692	0.5838	0.2737	0.7796	0.121	0.9048	0.7278	0.2881	1.6232	0.4453
kwa-4 肺_Default_Extended.tif	90c2b61f-874f-47d2-b1a3-34948d7c57bf	Detection			Annotation	Polygon	412.81	708.23	60.5	37	0.5553	0.929	11.7686	7	0.6413	0.6414	0.2431	1.0281	0.1739	0.4412	0.3173	0.0358	1.445	0.3328
kwa-4 肺_Default_Extended.tif	2a03bb4e-2afd-4429-b904-99c855baa113	Detection			Annotation	Polygon	427.34	709.81	27.25	25	0.5479	0.9046	7.2476	5.6569	0.5582	0.5546	0.2455	0.9415	0.1649	0.3514	0.2481	0.0568	1.4183	0.3291
kwa-4 肺_Default_Extended.tif	493e980e-cfbe-4912-acda-c9da9004f220	Detection			Annotation	Polygon	450.77	710.74	54.25	37	0.498	0.8967	10.7935	7.1554	0.6481	0.6628	0.2562	1.0676	0.1706	0.6139	0.374	0.0787	1.6988	0.4634
kwa-4 肺_Default_Extended.tif	9e0b3dd2-d76e-4e26-ac28-c2a57d8cd900	Detection			Annotation	Polygon	259.23	711.41	53.25	37	0.4888	0.9103	12.3491	6.325	0.5371	0.5151	0.2881	1.2588	0.1316	0.2046	0.1658	-0.0487	1.3664	0.1743
kwa-4 肺_Default_Extended.tif	ba00c749-4c18-4599-9763-e29e2adf6f7e	Detection			Annotation	Polygon	342.15	713.17	45.5	33	0.525	0.91	11.4237	5.6569	0.5991	0.5672	0.2092	1.0356	0.2004	0.5561	0.3895	0.0588	1.6275	0.442
kwa-4 肺_Default_Extended.tif	24629b4a-fdf6-4492-b97d-87abc6324cca	Detection			Annotation	Polygon	249.99	715.68	26.5	25	0.5328	0.9021	7.9057	4.9497	0.7527	0.8	0.2085	1.1587	0.2148	0.7497	0.6837	0.0087	1.5344	0.5124
kwa-4 肺_Default_Extended.tif	ffeafc36-d588-4c6f-bd1e-af9900b52f96	Detection			Annotation	Polygon	440.53	719.86	44	30	0.6144	0.9362	8.58	7.5	0.5457	0.5369	0.2345	0.946	0.1627	0.7878	0.6753	0.1094	1.6916	0.4576
kwa-4 肺_Default_Extended.tif	fb8f48d8-7b18-461d-a7ff-4818c52ff5e2	Detection			Annotation	Polygon	272.72	720.05	61	39	0.504	0.9004	12.3491	7.3424	0.4307	0.4136	0.2351	1.1141	0.1062	0.2482	0.2053	0.0886	1.2138	0.1324
kwa-4 肺_Default_Extended.tif	32d2c8f7-d57c-46a8-a8ac-2e6d8da337e1	Detection			Annotation	Polygon	256.24	721.95	71	40	0.5576	0.9357	11.1843	8.9443	0.5062	0.5104	0.1936	0.9751	0.1277	0.2409	0.2025	0.0241	1.4889	0.1623
kwa-4 肺_Default_Extended.tif	db274861-d1b2-43e3-aab1-41a983553816	Detection			Annotation	Polygon	458.32	727.66	33	26	0.6134	0.9329	7.7621	5.5	0.3911	0.3923	0.1258	0.6503	0.1151	0.3083	0.2454	0.1072	1.5782	0.2035
kwa-4 肺_Default_Extended.tif	3b21f087-ab0f-4c67-aea5-c7d98d2a07cb	Detection			Annotation	Polygon	285.47	727.93	49.5	33	0.5712	0.934	10.7703	6.5	0.5642	0.5461	0.1971	0.9835	0.1501	0.4336	0.2948	0.0676	1.5809	0.3544
kwa-4 肺_Default_Extended.tif	4eb70e69-19d2-4b94-84de-3ec6de4c8ec9	Detection			Annotation	Polygon	247.52	729.41	8	13	0.5949	0.8889	4.2426	3	0.5476	0.5825	0.1245	0.9865	0.1988	0.6647	0.5313	0.1152	1.5759	0.4696
kwa-4 肺_Default_Extended.tif	bc1273a5-11b6-45f6-a2ed-3ca4b58d3956	Detection			Annotation	Polygon	271.4	729.04	22.25	24	0.4854	0.8725	7.9057	3.8806	0.4587	0.4627	0.2031	0.8838	0.1019	0.2299	0.2016	0.0753	1.3983	0.149
kwa-4 肺_Default_Extended.tif	c43aee7f-05e2-483e-b389-548aa09b0ad9	Detection			Annotation	Polygon	241.72	727.11	31.25	31	0.4086	0.8278	10.1245	4.3334	0.7171	0.733	0.2941	1.191	0.1752	0.7323	0.6551	0.086	1.5402	0.4624
kwa-4 肺_Default_Extended.tif	1ed5af45-3188-46a5-bfa1-3b53c3e2ff9f	Detection			Annotation	Polygon	412.96	729.74	66.5	37	0.6104	0.9449	12.1037	8.2219	0.5648	0.5495	0.2429	0.9799	0.1337	0.3833	0.2499	0.0831	1.5057	0.3213
kwa-4 肺_Default_Extended.tif	1e953674-a4f5-42e4-9dd6-87dcce95b1a6	Detection			Annotation	Polygon	264.36	730.46	56.75	36	0.5503	0.9284	11.6726	6.5	0.4845	0.4727	0.2492	1.0539	0.1297	0.211	0.1718	0.0448	1.4681	0.1595
kwa-4 肺_Default_Extended.tif	7de58795-4d12-4a4b-b5ce-6297b4bcbe20	Detection			Annotation	Polygon	402.94	733.64	39	28	0.6251	0.9313	8.5607	6	0.8625	0.7362	0.1605	4.3579	0.6083	0.5021	0.3915	-1.7343	1.4683	0.4652
kwa-4 肺_Default_Extended.tif	43ff9a81-e37c-48ba-914d-75031cbdeb39	Detection			Annotation	Polygon	232.04	735.2	38.25	29	0.5715	0.9134	8.0902	6.7082	0.2644	0.2351	0.1395	0.7002	0.1094	0.1834	0.1674	0.0746	0.9346	0.1024
kwa-4 肺_Default_Extended.tif	78496b8e-dcba-4a10-843d-87f7ddd1475f	Detection			Annotation	Polygon	460.16	737.31	20	21	0.5699	0.9091	6.4031	4.5962	0.7088	0.6728	0.1886	1.4228	0.3268	0.6782	0.5329	-0.0221	1.5912	0.4792
kwa-4 肺_Default_Extended.tif	c465077b-73a9-46f7-a815-ad8e90f9ef83	Detection			Annotation	Polygon	412.02	738.54	50.5	37	0.4636	0.8434	10.5948	7.2506	0.7661	0.7221	0.2534	2.098	0.3005	0.6408	0.5187	0.0305	1.5625	0.4169
kwa-4 肺_Default_Extended.tif	424c4440-f652-493c-9ece-a3b190345ba5	Detection			Annotation	Polygon	286.28	740.23	48.25	32	0.5921	0.919	9.6047	7.2421	0.7598	0.7479	0.2454	1.2485	0.2204	0.7052	0.6155	0.1006	1.6573	0.4317
kwa-4 肺_Default_Extended.tif	6d258650-5964-4a30-8837-0989012a89cb	Detection			Annotation	Polygon	274.79	745.58	70.5	39	0.5825	0.9431	11.4018	8.4853	0.6247	0.6255	0.2023	1.0392	0.1539	0.5453	0.3751	0.0733	1.5833	0.4026
kwa-4 肺_Default_Extended.tif	be6d437d-ccad-4f82-b1be-86f92d9d11d4	Detection			Annotation	Polygon	365.53	750.34	36.5	30	0.5096	0.9068	8.9443	6.261	0.6495	0.6335	0.2665	1.2782	0.2329	0.6178	0.4683	0.0783	1.544	0.47
kwa-4 肺_Default_Extended.tif	5f336213-6775-41c4-97e6-217549a92dbc	Detection			Annotation	Polygon	415.12	750.57	63.75	36	0.6181	0.9533	11.4018	8.0498	0.5757	0.5384	0.1816	1.7196	0.2072	0.2396	0.224	-0.452	1.3868	0.266
kwa-4 肺_Default_Extended.tif	b3b70d10-b23c-4020-a05e-356d266dbf41	Detection			Annotation	Polygon	389.46	752.65	70.25	38	0.6113	0.9542	11.2419	8.4853	0.5466	0.5412	0.2602	0.9044	0.1465	0.5026	0.3366	0.1382	1.5542	0.3852
kwa-4 肺_Default_Extended.tif	ff503bd2-ef69-4b7f-906e-357b80c57442	Detection			Annotation	Polygon	280	754.21	55	41	0.4112	0.8577	15.2069	5.0687	0.6021	0.5634	0.283	1.2592	0.195	0.3718	0.2509	-0.1005	1.5125	0.3837
kwa-4 肺_Default_Extended.tif	31ec5600-bb95-4d42-a741-9f80513f19e4	Detection			Annotation	Polygon	398.03	756.3	59.25	37	0.5439	0.9186	11.4018	7.5	0.7307	0.7527	0.3133	1.1581	0.1888	0.6278	0.5678	0.0388	1.5057	0.4268
kwa-4 肺_Default_Extended.tif	d13b4e61-01be-497f-86df-f9540308812e	Detection			Annotation	Polygon	348.87	756.98	58.5	34	0.6359	0.9512	10.3275	7.5	0.4867	0.5064	0.2315	0.83	0.1429	0.1372	0.1445	-0.0498	0.2713	0.0608
kwa-4 肺_Default_Extended.tif	a4f68b5b-5aca-43a8-84c5-c93b6527711a	Detection			Annotation	Polygon	450.27	757.21	60.75	37	0.5576	0.9382	11.1076	7.4246	0.5508	0.5382	0.1421	0.9435	0.1651	0.4682	0.3348	0.0784	1.5511	0.3615
kwa-4 肺_Default_Extended.tif	70a8c6a2-be0c-4611-b240-511c432a2e8b	Detection			Annotation	Polygon	282.94	759.57	35	26	0.6506	0.9556	8.544	5	0.4571	0.433	0.2362	0.9456	0.154	0.3307	0.2443	0.0804	1.4422	0.2726
kwa-4 肺_Default_Extended.tif	a3ac8354-06e9-4aac-ba46-f1dab73f07ba	Detection			Annotation	Polygon	401.7	761.65	33	31	0.4315	0.8713	10.7935	4.6082	0.6172	0.6448	0.1861	1.0522	0.2015	0.5952	0.4278	0.043	1.6168	0.4633
kwa-4 肺_Default_Extended.tif	5d00f9c1-795b-46c5-863b-147a2db734d7	Detection			Annotation	Polygon	416.27	761.68	61.25	35	0.6283	0.9515	10.9772	8	0.5789	0.5648	0.2359	0.9782	0.1494	0.4285	0.3259	0.0475	1.703	0.3409
kwa-4 肺_Default_Extended.tif	e18224ae-e14e-41f8-b40e-d461cda146ef	Detection			Annotation	Polygon	302.6	762.95	70.25	43	0.4774	0.9493	15.5322	6	0.3786	0.3616	0.1518	0.7239	0.1022	0.21	0.1859	0.109	0.8276	0.0986
kwa-4 肺_Default_Extended.tif	4c0828bc-03f5-47c1-95ce-45a519ad4b9b	Detection			Annotation	Polygon	429.44	762.57	45	31	0.5884	0.9278	10.2956	6.5	0.4573	0.4547	0.1709	0.8134	0.1144	0.2277	0.1946	0.0258	0.89	0.1401
kwa-4 肺_Default_Extended.tif	df2d2b61-a7f0-4f7c-a1a8-4dd66047be1e	Detection			Annotation	Polygon	240.17	764.22	8.25	15	0.4608	0.825	4.7942	3.5	0.6647	0.6324	0.3568	0.9436	0.1754	0.5157	0.3872	-0.0296	1.4794	0.4798
kwa-4 肺_Default_Extended.tif	ef907825-62ee-4b47-8fd6-a7f0cbd5b873	Detection			Annotation	Polygon	473.2	93.71	92.75	49	0.4854	0.924	15.8114	7.8904	0.6754	0.678	0.2549	1.0952	0.1649	0.4218	0.3139	0.0314	1.4486	0.3471
kwa-4 肺_Default_Extended.tif	7aac2bcf-6498-4091-9375-4112ba1b1b67	Detection			Annotation	Polygon	501.97	94.91	14.5	21	0.4132	0.8593	7.3824	3.1305	0.6338	0.6178	0.3223	0.9744	0.1632	0.6873	0.5066	0.1178	1.5499	0.477
kwa-4 肺_Default_Extended.tif	707d4dc0-cef7-419d-b6d5-96b2ee470912	Detection			Annotation	Polygon	586.63	95.56	62.25	36	0.6036	0.9414	10.6108	8	0.6424	0.6426	0.2417	1.0865	0.1701	0.6486	0.5284	0.0494	1.6691	0.4525
kwa-4 肺_Default_Extended.tif	ab099cc1-d7da-4d30-984a-6705021a023a	Detection			Annotation	Polygon	632.81	95.65	35.25	27	0.6076	0.9369	7.601	6.5	0.7395	0.708	0.1492	2.4452	0.3928	0.6437	0.4903	-0.0325	1.5927	0.4633
kwa-4 肺_Default_Extended.tif	60061538-007c-4c96-aae0-bbe86befaaf6	Detection			Annotation	Polygon	597.22	97.5	63.75	36	0.6181	0.948	10.0441	9	0.5464	0.5565	0.3035	0.8061	0.1063	0.4172	0.2695	0.034	1.6827	0.3863
kwa-4 肺_Default_Extended.tif	b68a4ac7-4d31-4b50-bd97-e27fbf3c8091	Detection			Annotation	Polygon	501.81	100.61	50	32	0.6136	0.9412	10	7.1554	0.4429	0.4149	0.2469	0.9763	0.1196	0.2622	0.2149	0.1072	1.4115	0.1627
kwa-4 肺_Default_Extended.tif	55197346-9329-42ec-9e79-6d8717820230	Detection			Annotation	Polygon	556.36	102.49	51.75	39	0.4276	0.8607	13.3135	5.3759	0.7436	0.643	0.2851	2.3081	0.345	0.5516	0.4401	-0.0207	1.5353	0.4302
kwa-4 肺_Default_Extended.tif	88ddebbb-c543-4c6c-a6f3-22fc614f4299	Detection			Annotation	Polygon	602.55	103.58	34.25	30	0.4782	0.8782	9.5525	5.268	0.3625	0.3717	0.0616	0.6012	0.0988	0.4959	0.3251	0.0492	1.8408	0.414
kwa-4 肺_Default_Extended.tif	ed4c3d47-b598-4153-8572-1e7a085c0476	Detection			Annotation	Polygon	477	103.67	62.25	38	0.5417	0.9326	12.5	7.2029	0.5139	0.497	0.2407	0.9949	0.1633	0.5584	0.3641	0.0698	1.6337	0.4663
kwa-4 肺_Default_Extended.tif	34a5f74b-4493-4da5-b255-1f3d1dcb86fe	Detection			Annotation	Polygon	490.71	105.76	66.25	40	0.5203	0.9331	13.6015	7.0724	0.6297	0.5782	0.2013	1.4928	0.2425	0.5105	0.3145	-0.0143	1.717	0.4625
kwa-4 肺_Default_Extended.tif	b6e0a9ae-f004-44a1-8c44-856ca5e014d2	Detection			Annotation	Polygon	567.72	108.44	43.25	34	0.4702	0.8501	11.7047	5.2608	0.9461	0.8799	0.1758	2.8334	0.4715	0.7761	0.7259	-0.1045	1.6222	0.485
kwa-4 肺_Default_Extended.tif	f8a5dd8c-78a1-4b86-a16c-ad46577f9b3a	Detection			Annotation	Polygon	592.78	108.79	43.25	33	0.4991	0.9105	11.4018	5.423	0.4497	0.4661	0.0991	0.7448	0.1337	0.7365	0.4721	0.1167	1.8336	0.565
kwa-4 肺_Default_Extended.tif	e6d11539-536e-45eb-9f38-cb4b4ed9ebd3	Detection			Annotation	Polygon	621.85	109.02	24.5	24	0.5345	0.8829	7.0884	5.5	0.5441	0.5318	0.2291	0.9652	0.1526	0.3187	0.1992	0.0746	1.4057	0.3222
kwa-4 肺_Default_Extended.tif	840c96be-516a-4f6a-a05b-18a5fb92ad8a	Detection			Annotation	Polygon	558.1	110.71	39.25	28	0.6291	0.929	8.2538	7	0.5324	0.539	0.2072	0.9044	0.1425	0.2985	0.2259	0.0983	1.523	0.2271
kwa-4 肺_Default_Extended.tif	097963a2-4d8f-4df1-bf30-266abdaf21b6	Detection			Annotation	Polygon	629.49	111.12	42.5	31	0.5557	0.9214	9.2195	6.5	0.5555	0.5458	0.2526	0.9774	0.1635	0.5898	0.3734	0.0944	1.6539	0.4502
kwa-4 肺_Default_Extended.tif	da23253d-f13d-4943-892a-a3ba5dfff989	Detection			Annotation	Polygon	538.11	112.19	34	30	0.4747	0.886	8.9022	5.3033	0.4118	0.4045	0.2204	0.6619	0.0967	0.3452	0.2945	0.1615	1.6009	0.216
kwa-4 肺_Default_Extended.tif	36305a3d-98ff-4e4b-9cb5-5e3e0b061529	Detection			Annotation	Polygon	603.27	112.29	32.25	30	0.4503	0.835	9.3941	5.3932	1.1233	1.0263	0.2944	2.9565	0.5959	0.4289	0.3911	-0.5998	1.5424	0.4786
kwa-4 肺_Default_Extended.tif	8ce18adf-851d-4d6e-a821-2ff92c17b457	Detection			Annotation	Polygon	550.2	115.94	27	24	0.589	0.9191	7.4415	5.3033	1.4846	1.2935	0.3015	4.3659	0.8808	0.4115	0.5216	-1.964	1.6365	0.6532
kwa-4 肺_Default_Extended.tif	2daeb8db-7b25-473d-9aa2-b05d126251f1	Detection			Annotation	Polygon	501.63	116.85	70.5	41	0.527	0.9276	12.083	8.4	0.4708	0.4587	0.1063	0.7926	0.1274	0.3147	0.207	0.0411	1.6446	0.3247
kwa-4 肺_Default_Extended.tif	e0e7fbb6-c6d0-4716-a185-6cd50557173a	Detection			Annotation	Polygon	559.72	121.3	20	24	0.4363	0.8696	7.6322	3.8891	0.561	0.4735	0.2139	1.1913	0.2341	0.4003	0.2677	0.0153	1.4102	0.3885
kwa-4 肺_Default_Extended.tif	ba6663dd-abf5-4dbc-9d1b-d13f5b7bc694	Detection			Annotation	Polygon	652.1	120.83	9	15	0.5027	0.8471	4.9547	3	0.6426	0.6114	0.3152	0.9689	0.1727	0.6643	0.5866	0.1113	1.4247	0.4364
kwa-4 肺_Default_Extended.tif	a38b3e9e-2a3f-472a-90ed-f3e75a085f1a	Detection			Annotation	Polygon	610.79	122.24	20.75	21	0.5913	0.9071	6.3738	4.5	0.9601	0.9437	0.2257	1.8947	0.3929	0.7519	0.7435	0.0122	1.6366	0.4709
kwa-4 肺_Default_Extended.tif	95626a5a-1549-4b48-be1a-2a6a6c2a5958	Detection			Annotation	Polygon	570.23	122.88	65	36	0.6303	0.9437	11.068	7.5	0.607	0.6015	0.312	0.9596	0.124	0.5365	0.3789	-0.0031	1.5645	0.4167
kwa-4 肺_Default_Extended.tif	f167aac2-2475-46d7-a7a2-2ced7ed22da9	Detection			Annotation	Polygon	463.04	123.16	17	24	0.3709	0.8344	8.547	2.8887	0.5387	0.5532	0.2461	0.9267	0.1655	0.5457	0.382	0.0879	1.5872	0.4
kwa-4 肺_Default_Extended.tif	7925388e-0089-4d13-9daf-262de8afae20	Detection			Annotation	Polygon	603.28	123.45	67.75	38	0.5896	0.9361	10.4105	8.7705	0.5845	0.5652	0.1908	1.1968	0.1942	0.4703	0.3231	0.0405	1.5725	0.4149
kwa-4 肺_Default_Extended.tif	fb33adda-b130-44a9-b053-bb7a6392a385	Detection			Annotation	Polygon	676.61	125.7	70.5	40	0.5537	0.9338	11.4018	8.8388	0.6404	0.6493	0.186	1.0826	0.1778	0.8304	0.7274	0.0785	1.7145	0.475
kwa-4 肺_Default_Extended.tif	98386663-48a0-4df5-a8fe-acb35786c71f	Detection			Annotation	Polygon	502.11	126.8	7	12	0.6109	0.9032	3.8079	2.5	0.6208	0.6175	0.2522	0.9238	0.1764	0.7404	0.6455	0.184	1.4513	0.4552
kwa-4 肺_Default_Extended.tif	95444f4d-71cf-4da9-9c35-fba36f6d82ca	Detection			Annotation	Polygon	532.72	129.11	49.75	32	0.6105	0.9343	9.3941	7.5	0.8025	0.7477	0.2951	2.6272	0.3192	0.8473	0.8241	-0.3631	1.5906	0.49
kwa-4 肺_Default_Extended.tif	082b74ec-4b1e-44d7-86f4-8b0f322018a7	Detection			Annotation	Polygon	471.82	132.21	34.25	30	0.4782	0.8984	10.3078	4.7434	0.3675	0.3607	0.2131	0.5854	0.0675	0.2451	0.2093	0.1147	0.848	0.1094
kwa-4 肺_Default_Extended.tif	258e5380-e841-4332-a938-1a985d05621d	Detection			Annotation	Polygon	512.66	134.78	58	39	0.4792	0.8975	12.4197	6.7	0.6892	0.7004	0.3336	1.1396	0.1614	0.5819	0.4047	0.0788	1.5733	0.475
kwa-4 肺_Default_Extended.tif	99d01d49-de20-400a-b863-c7eb77ab566d	Detection			Annotation	Polygon	546.02	132.91	27.25	29	0.4072	0.8685	10.3078	4	0.8203	0.7904	0.3683	1.5254	0.2612	0.6538	0.6187	-0.1018	1.5223	0.5085
kwa-4 肺_Default_Extended.tif	f21706ae-1a7d-4126-81b2-a9996b2886c2	Detection			Annotation	Polygon	683.02	136.28	28.75	26	0.5344	0.8519	8.0902	5.1244	0.7144	0.6843	0.2605	1.332	0.2669	0.6939	0.5851	0.0314	1.7145	0.494
kwa-4 肺_Default_Extended.tif	b2b0c85e-4d77-46c4-88a5-f079afc8fc25	Detection			Annotation	Polygon	587.65	135.46	44.25	31	0.5786	0.9243	9.2033	7	0.9015	0.8326	0.2645	2.5072	0.3403	0.8472	0.8636	-0.06	1.584	0.465
kwa-4 肺_Default_Extended.tif	dc65dd64-aa91-42a6-824c-dae69e276f38	Detection			Annotation	Polygon	471.37	137.41	16.75	20	0.5262	0.8758	6.0312	4.2485	0.6266	0.5811	0.2252	1.1242	0.2234	0.6899	0.4942	0.1971	1.5285	0.4248
kwa-4 肺_Default_Extended.tif	ce093bcc-23a5-44d5-89ef-a2b113f79060	Detection			Annotation	Polygon	555.85	135	58	39	0.4792	0.8498	12.1414	6.4272	0.6869	0.6694	0.2472	1.4089	0.2172	0.6555	0.5679	0.1378	1.5069	0.3867
kwa-4 肺_Default_Extended.tif	f6ddeb3f-f11f-4c5a-ad6f-9bdb2603c9f8	Detection			Annotation	Polygon	536.43	138.42	24.25	22	0.6296	0.9463	7.4415	4.9497	0.6445	0.6545	0.2677	0.8935	0.1476	0.9585	0.9087	0.2089	1.5958	0.4732
kwa-4 肺_Default_Extended.tif	20eb381e-1c76-48ac-a768-6174a2b72f86	Detection			Annotation	Polygon	669.82	141.88	12.5	17	0.5435	0.9009	5.5902	3	0.5708	0.5438	0.2856	0.873	0.1396	0.5611	0.3607	0.0855	1.5123	0.4435
kwa-4 肺_Default_Extended.tif	86a38569-d3d7-4ea5-aae2-6a2c7147d975	Detection			Annotation	Polygon	621.68	143.81	42.75	34	0.4647	0.9024	11.6297	5.3666	0.6992	0.697	0.2445	1.2223	0.1906	0.6888	0.5736	0.0751	1.5945	0.448
kwa-4 肺_Default_Extended.tif	cc14eb92-ad51-43ad-9bba-4888bfc1a4d3	Detection			Annotation	Polygon	589.5	145.05	44	31	0.5754	0.9337	9.1861	6.7175	0.3726	0.3957	0.1773	0.5059	0.0762	0.1772	0.1873	0.0265	0.3171	0.0615
kwa-4 肺_Default_Extended.tif	4b39a8ea-a09f-4907-8ee1-0c10de71829d	Detection			Annotation	Polygon	675.62	145.79	41.5	30	0.5794	0.9248	9.0405	6.5	0.867	0.7876	0.2542	2.1959	0.3564	0.6338	0.5618	-0.0363	1.6231	0.4418
kwa-4 肺_Default_Extended.tif	6bfd45ce-c54c-4fdb-b512-66be1db8d9ea	Detection			Annotation	Polygon	496.75	146.74	16.5	19	0.5744	0.8919	5.3235	4.5	0.7263	0.7512	0.3103	1.223	0.2121	0.663	0.5108	0.064	1.5717	0.487
kwa-4 肺_Default_Extended.tif	4677cf68-5c39-4680-b695-aa49c7e3cec2	Detection			Annotation	Polygon	482.5	147.96	37.75	30	0.5271	0.8935	9.3005	6.364	0.5001	0.4829	0.2452	0.8575	0.1316	0.2654	0.1997	0.0364	1.4277	0.2461
kwa-4 肺_Default_Extended.tif	ea3173bb-24ec-42e6-87e2-3a02da3b3ac4	Detection			Annotation	Polygon	512.33	147.72	33.75	27	0.5818	0.9153	7.7308	6.4846	0.5637	0.5687	0.1802	0.8694	0.1324	0.4721	0.3017	0.1035	1.5431	0.403
kwa-4 肺_Default_Extended.tif	d35c1fbf-1480-4c72-b178-fa4c0e7c3477	Detection			Annotation	Polygon	467.78	148.4	35.5	27	0.6119	0.9342	7.9057	6.364	0.4823	0.4777	0.2357	0.7373	0.1126	0.305	0.2044	0.0015	1.5779	0.2924
kwa-4 肺_Default_Extended.tif	1ffce862-e087-4665-90cf-78396c29a5ef	Detection			Annotation	Polygon	602.91	148.19	29.75	25	0.5982	0.9333	7.9057	5.5902	0.4583	0.4157	0.1901	0.894	0.1547	0.3493	0.2481	0.0309	1.501	0.2702
kwa-4 肺_Default_Extended.tif	5068d9a1-8796-4b9f-973f-c6d30c61693d	Detection			Annotation	Polygon	665.9	149.82	55	36	0.5333	0.9224	11.8849	6.1283	0.5758	0.5779	0.2716	0.8714	0.1248	0.3628	0.272	0.1207	1.4457	0.2639
kwa-4 肺_Default_Extended.tif	1a65b4c5-479e-4111-99a8-ffa00203e103	Detection			Annotation	Polygon	567.87	150.39	41.75	29	0.6238	0.9356	9.2247	6.5	0.4936	0.4751	0.198	0.8899	0.1632	0.5239	0.3847	0.122	1.5912	0.3965
kwa-4 肺_Default_Extended.tif	7cc0f59b-bf25-4c03-ae5f-4248e0674231	Detection			Annotation	Polygon	505.11	150.68	41	30	0.5725	0.9086	9.0625	6.1664	0.5652	0.5149	0.2218	0.9651	0.1793	0.4853	0.325	0.0564	1.5038	0.3954
kwa-4 肺_Default_Extended.tif	435e32f6-8822-4650-a179-4ee541a6b1ec	Detection			Annotation	Polygon	682.17	150.22	37	35	0.3796	0.7978	11.6412	5	0.9362	0.91	0.2639	1.9702	0.3199	0.7237	0.7253	-0.1486	1.5858	0.4848
kwa-4 肺_Default_Extended.tif	87d3eb4e-69d3-4ec9-9f83-45228a8d6267	Detection			Annotation	Polygon	486.05	154.51	37.25	30	0.5201	0.9141	9.6113	5.547	0.6845	0.7	0.2942	1.1182	0.1884	0.7671	0.6094	0.0069	1.6641	0.4902
kwa-4 肺_Default_Extended.tif	fc9d2ce1-82e2-42da-8ac3-798afe17d6f1	Detection			Annotation	Polygon	673.68	156.08	34.75	29	0.5192	0.9115	9.3005	5.6569	0.6224	0.6341	0.2152	1.0301	0.2094	0.689	0.4979	0.0533	1.5961	0.5113
kwa-4 肺_Default_Extended.tif	5e4e30b0-6ad0-4637-813e-647e1917c821	Detection			Annotation	Polygon	630.02	157.17	69.25	39	0.5721	0.9295	12.5	7.5	0.5331	0.5231	0.2254	0.9544	0.1381	0.4105	0.2607	-0.0009	1.6359	0.3871
kwa-4 肺_Default_Extended.tif	050db6c5-cd17-4232-8d41-8bc37aeab5ce	Detection			Annotation	Polygon	496.08	159.94	70.75	42	0.504	0.9218	12.1017	8.1317	0.5401	0.5426	0.1774	1.0249	0.1951	0.3677	0.2475	-0.0087	1.5319	0.331
kwa-4 肺_Default_Extended.tif	9a34206e-72cc-4dcc-adac-02a3475502d6	Detection			Annotation	Polygon	587.67	160.38	38.75	30	0.5411	0.9091	8.8753	6.5	0.8152	0.7795	0.3149	2.3201	0.3251	0.7651	0.7124	-0.068	1.5653	0.4091
kwa-4 肺_Default_Extended.tif	3b4176a9-8058-448c-a456-e3556dfebb2d	Detection			Annotation	Polygon	597.37	161.21	37.5	28	0.6011	0.9317	8.5015	6	0.6	0.5813	0.2846	1.007	0.1429	0.4187	0.2685	0.1323	1.583	0.3595
kwa-4 肺_Default_Extended.tif	344900c3-0f07-43a2-a539-1a92f913e65b	Detection			Annotation	Polygon	511.18	161.86	50.75	32	0.6228	0.9464	9.9762	6.5	0.4773	0.4713	0.2594	0.6826	0.0911	0.313	0.2752	0.0482	1.5934	0.2363
kwa-4 肺_Default_Extended.tif	12aaeb24-02ab-4a0b-8129-22de2848ea20	Detection			Annotation	Polygon	641.39	161.84	95.75	45	0.5942	0.9457	12.6635	10.6066	0.5419	0.5471	0.1656	0.999	0.1562	0.456	0.334	0.1273	1.5836	0.3357
kwa-4 肺_Default_Extended.tif	36a941b5-5690-415e-b366-574b5de7f0f4	Detection			Annotation	Polygon	477.89	162.72	21.75	23	0.5167	0.8923	7.2801	4.4388	0.53	0.5236	0.2689	0.8993	0.1508	0.4468	0.2844	0.0535	1.5402	0.3857
